Time,site,T°C_2,U_2,V_2,T°C_15,U_15,V_15,T°C_30,U_30,V_30,sat_chl,sat_secchi,label
2023-04-09 01:20:02,LEXPLORE,7.38,0.002,0.033,7.215454545454546,0.0540909090909091,0.0021818181818181,6.778,0.055,-0.02,4.55,6.79,1
2023-04-09 03:19:58,LEXPLORE,7.38,0.002,0.033,7.215454545454546,0.0540909090909091,0.0021818181818181,6.778,0.055,-0.02,4.55,6.79,1
2023-04-09 05:20:01,LEXPLORE,7.33,0.065,0.019,7.351818181818182,0.0718181818181818,0.0141818181818181,6.932,0.0427999999999999,-0.0297999999999999,4.55,6.79,1
2023-04-09 07:19:53,LEXPLORE,7.35,0.056,-0.023,7.37,0.0591818181818181,-0.0141818181818181,6.779999999999999,0.015,-0.0077999999999999,4.55,6.79,1
2023-04-09 09:19:55,LEXPLORE,7.35,0.056,-0.023,7.37,0.0591818181818181,-0.0141818181818181,6.779999999999999,0.015,-0.0077999999999999,4.55,6.79,1
2023-04-09 11:20:00,LEXPLORE,7.47,0.0269999999999999,-0.006,7.272727272727272,0.0243636363636363,-0.0023636363636363,6.654,0.0167999999999999,0.0047999999999999,4.55,6.79,1
2023-04-09 17:19:57,LEXPLORE,8.16,0.038,-0.012,7.15090909090909,0.0469090909090909,-0.0011818181818181,6.786,0.047,-0.003,4.43,6.8,1
2023-04-09 19:19:50,LEXPLORE,8.28,0.053,-0.013,7.174545454545455,0.0502727272727272,-0.0128181818181818,6.722,0.0405999999999999,-0.0124,4.43,6.8,1
2023-04-09 21:19:16,LEXPLORE,8.28,0.053,-0.013,7.174545454545455,0.0502727272727272,-0.0128181818181818,6.722,0.0405999999999999,-0.0124,4.43,6.8,1
2023-04-09 23:19:46,LEXPLORE,8.2,0.029,-0.0099999999999999,7.124545454545455,0.0438181818181818,-0.0106363636363636,6.584,0.0265999999999999,-0.015,4.43,6.8,1
2023-04-10 01:19:52,LEXPLORE,8.1,0.024,0.003,7.042727272727273,0.0391818181818181,-0.0116363636363636,6.526,0.0225999999999999,-0.0037999999999999,4.43,6.8,3
2023-04-10 03:20:02,LEXPLORE,8.1,0.024,0.003,7.042727272727273,0.0391818181818181,-0.0116363636363636,6.526,0.0225999999999999,-0.0037999999999999,4.43,6.8,2
2023-04-10 05:19:56,LEXPLORE,7.97,0.016,0.0189999999999999,7.03090909090909,0.0291818181818181,-0.01,6.538,0.0277999999999999,0.0014,4.43,6.8,2
2023-04-10 07:19:48,LEXPLORE,7.86,0.043,0.0209999999999999,7.090909090909091,0.0361818181818181,0.0006363636363636,6.585999999999999,0.038,-0.002,4.43,6.8,1
2023-04-10 09:19:47,LEXPLORE,7.86,0.043,0.0209999999999999,7.090909090909091,0.0361818181818181,0.0006363636363636,6.585999999999999,0.038,-0.002,4.43,6.8,1
2023-04-10 11:19:50,LEXPLORE,7.92,0.069,-0.001,7.112727272727272,0.0512727272727272,-0.0073636363636363,6.674,0.046,-0.0022,4.43,6.8,1
2023-04-10 13:19:28,LEXPLORE,8.23,0.0529999999999999,-0.023,6.937272727272727,0.0506363636363636,-0.02,6.566,0.0345999999999999,-0.017,3.93,6.98,1
2023-04-10 15:20:00,LEXPLORE,8.23,0.0529999999999999,-0.023,6.937272727272727,0.0506363636363636,-0.02,6.566,0.0345999999999999,-0.017,3.93,6.98,1
2023-04-10 17:20:04,LEXPLORE,8.4,0.0159999999999999,-0.0139999999999999,6.849090909090909,0.0328181818181818,-0.019,6.416,0.0095999999999999,-0.0092,3.93,6.98,1
2023-04-11 01:19:59,LEXPLORE,8.49,0.056,-0.0179999999999999,6.947272727272727,0.0451818181818181,-0.0073636363636363,6.595999999999999,0.04,-0.004,3.93,6.98,3
2023-04-11 03:19:58,LEXPLORE,8.49,0.056,-0.0179999999999999,6.947272727272727,0.0451818181818181,-0.0073636363636363,6.595999999999999,0.04,-0.004,3.93,6.98,3
2023-04-11 05:19:45,LEXPLORE,8.38,0.0899999999999999,-0.015,6.885454545454546,0.0438181818181818,-0.014,6.593999999999999,0.0333999999999999,-0.0132,3.93,6.98,3
2023-04-11 07:20:00,LEXPLORE,8.25,0.1109999999999999,-0.032,6.867272727272727,0.0194545454545454,-0.0128181818181818,6.496,0.0063999999999999,-0.011,3.93,6.98,1
2023-04-11 09:19:45,LEXPLORE,8.25,0.1109999999999999,-0.032,6.867272727272727,0.0194545454545454,-0.0128181818181818,6.496,0.0063999999999999,-0.011,3.93,6.98,1
2023-04-11 11:19:59,LEXPLORE,7.8,0.072,-0.049,6.803636363636364,-0.004,-0.0018181818181818,6.465999999999999,-0.0122,0.0062,3.93,6.98,1
2023-04-11 13:19:54,LEXPLORE,7.8,-0.0109999999999999,-0.043,6.803636363636364,0.0041818181818181,0.0101818181818181,6.538,0.0022,0.01,3.43,7.15,1
2023-04-11 15:19:55,LEXPLORE,7.8,-0.0109999999999999,-0.043,6.803636363636364,0.0041818181818181,0.0101818181818181,6.538,0.0022,0.01,3.43,7.15,1
2023-04-11 17:19:59,LEXPLORE,7.97,-0.032,0.011,6.8118181818181816,0.0251818181818181,0.0001818181818181,6.616,0.015,-0.003,3.43,7.15,1
2023-04-11 19:20:03,LEXPLORE,8.07,-0.0029999999999999,0.028,6.835454545454546,0.0101818181818181,-0.0221818181818181,6.606,-0.0004,-0.016,3.43,7.15,1
2023-04-11 21:20:02,LEXPLORE,8.07,-0.0029999999999999,0.028,6.835454545454546,0.0101818181818181,-0.0221818181818181,6.606,-0.0004,-0.016,3.43,7.15,1
2023-04-11 23:20:02,LEXPLORE,8.1,0.034,0.036,6.890909090909091,-0.0146363636363636,-0.0101818181818181,6.576,-0.0194,-0.0057999999999999,3.43,7.15,1
2023-04-12 01:20:00,LEXPLORE,8.1,0.059,0.003,7.028181818181817,-0.0184545454545454,0.0084545454545454,6.606,-0.015,0.0102,3.43,7.15,2
2023-04-12 03:20:00,LEXPLORE,8.1,0.059,0.003,7.028181818181817,-0.0184545454545454,0.0084545454545454,6.606,-0.015,0.0102,3.43,7.15,1
2023-04-12 05:19:56,LEXPLORE,8.04,0.011,-0.034,6.887272727272727,-0.0108181818181818,0.0021818181818181,6.566,-0.004,-0.0007999999999999,3.43,7.15,1
2023-04-12 09:20:09,LEXPLORE,7.99,-0.034,-0.0099999999999999,6.865454545454545,-0.0086363636363636,0.001,6.585999999999999,-0.007,-0.009,3.43,7.15,1
2023-04-12 11:19:59,LEXPLORE,8.06,-0.012,0.002,6.905454545454545,0.0021818181818181,0.0028181818181818,6.595999999999999,-0.0072,-0.0042,3.43,7.15,1
2023-04-12 13:20:04,LEXPLORE,8.17,0.0499999999999999,0.003,7.109999999999999,0.0056363636363636,-0.0111818181818181,6.648,-0.0032,-0.002,2.93,7.33,1
2023-04-12 15:19:43,LEXPLORE,8.17,0.0499999999999999,0.003,7.109999999999999,0.0056363636363636,-0.0111818181818181,6.648,-0.0032,-0.002,2.93,7.33,1
2023-04-12 17:19:27,LEXPLORE,8.07,0.104,0.0039999999999999,7.002727272727273,-0.0296363636363636,-0.0085454545454545,6.626,-0.014,-0.0077999999999999,2.93,7.33,1
2023-04-12 19:18:53,LEXPLORE,7.91,0.067,-0.048,6.986363636363635,-0.0293636363636363,0.0237272727272727,6.585999999999999,-0.0167999999999999,0.006,2.93,7.33,1
2023-04-12 21:19:52,LEXPLORE,7.91,0.067,-0.048,6.986363636363635,-0.0293636363636363,0.0237272727272727,6.585999999999999,-0.0167999999999999,0.006,2.93,7.33,1
2023-04-12 23:19:52,LEXPLORE,7.72,0.0359999999999999,-0.015,6.851818181818182,-0.0046363636363636,0.0233636363636363,6.505999999999999,-0.0057999999999999,0.003,2.93,7.33,1
2023-04-13 01:19:32,LEXPLORE,7.53,0.039,-0.012,6.841818181818182,0.0143636363636363,0.005,6.538,-0.0032,-0.002,2.93,7.33,1
2023-04-13 03:20:00,LEXPLORE,7.53,0.039,-0.012,6.841818181818182,0.0143636363636363,0.005,6.538,-0.0032,-0.002,2.93,7.33,1
2023-04-13 05:19:20,LEXPLORE,7.31,0.066,-0.013,6.803636363636364,0.0121818181818181,-0.0031818181818181,6.515999999999999,-0.004,0.001,2.93,7.33,1
2023-04-13 07:19:27,LEXPLORE,7.11,0.046,-0.022,6.739090909090909,0.0,-0.004,6.446,-0.0082,0.0037999999999999,2.93,7.33,1
2023-04-13 09:19:03,LEXPLORE,7.11,0.046,-0.022,6.739090909090909,0.0,-0.004,6.446,-0.0082,0.0037999999999999,2.93,7.33,1
2023-04-13 11:19:24,LEXPLORE,7.02,0.0379999999999999,-0.033,6.67,-0.0101818181818181,0.0038181818181818,6.326,-0.0132,0.0072,2.93,7.33,1
2023-04-13 13:20:01,LEXPLORE,7.08,0.0159999999999999,-0.026,6.693636363636364,0.0048181818181818,0.0171818181818181,6.376,0.001,0.0117999999999999,3.45,7.05,1
2023-04-13 17:06:59,LEXPLORE,7.23,0.001,-0.007,6.657272727272727,0.0318181818181818,0.0073636363636363,6.376,0.0167999999999999,0.003,3.45,7.05,1
2023-04-13 19:19:16,LEXPLORE,7.32,-0.017,0.014,6.625454545454546,0.0115454545454545,-0.0248181818181818,6.326,-0.0032,-0.0125999999999999,3.45,7.05,1
2023-04-13 21:19:00,LEXPLORE,7.32,-0.017,0.014,6.625454545454546,0.0115454545454545,-0.0248181818181818,6.326,-0.0032,-0.0125999999999999,3.45,7.05,1
2023-04-13 23:19:15,LEXPLORE,7.26,0.011,0.037,6.627272727272727,-0.0046363636363636,-0.008,6.298,-0.015,-0.003,3.45,7.05,1
2023-04-14 01:19:34,LEXPLORE,7.18,0.052,0.005,6.709090909090909,0.0019090909090908,0.0024545454545454,6.356,-0.01,0.0127999999999999,3.45,7.05,1
2023-04-14 03:19:19,LEXPLORE,7.18,0.052,0.005,6.709090909090909,0.0019090909090908,0.0024545454545454,6.356,-0.01,0.0127999999999999,3.45,7.05,1
2023-04-14 05:18:49,LEXPLORE,7.15,0.05,-0.0239999999999999,6.790909090909091,0.0141818181818181,0.0080909090909091,6.394,0.0057999999999999,0.015,3.45,7.05,1
2023-04-14 07:18:28,LEXPLORE,7.08,0.0109999999999999,-0.0259999999999999,6.669090909090909,0.0126363636363636,-0.0011818181818181,6.334,0.0025999999999999,-0.0037999999999999,3.45,7.05,1
2023-04-14 09:18:58,LEXPLORE,7.08,0.0109999999999999,-0.0259999999999999,6.669090909090909,0.0126363636363636,-0.0011818181818181,6.334,0.0025999999999999,-0.0037999999999999,3.45,7.05,1
2023-04-14 11:19:24,LEXPLORE,7.16,-0.009,-0.006,6.573636363636364,0.0003636363636363,-0.0041818181818181,6.295999999999999,-0.012,-0.0067999999999999,3.45,7.05,1
2023-04-14 13:18:21,LEXPLORE,7.52,0.0059999999999999,0.0099999999999999,6.575454545454545,-0.0046363636363636,0.0028181818181818,6.295999999999999,-0.016,0.002,4.98,6.3,1
2023-04-14 15:18:43,LEXPLORE,7.52,0.0059999999999999,0.0099999999999999,6.575454545454545,-0.0046363636363636,0.0028181818181818,6.295999999999999,-0.016,0.002,4.98,6.3,1
2023-04-14 17:19:12,LEXPLORE,7.94,0.0349999999999999,0.004,6.7309090909090905,0.0055454545454545,0.0011818181818181,6.404,-0.0112,0.0072,4.98,6.3,1
2023-04-14 19:19:40,LEXPLORE,8.05,0.028,-0.0179999999999999,6.862727272727272,0.0022727272727272,-0.0091818181818181,6.465999999999999,-0.014,0.0,4.98,6.3,3
2023-04-14 21:18:46,LEXPLORE,8.05,0.028,-0.0179999999999999,6.862727272727272,0.0022727272727272,-0.0091818181818181,6.465999999999999,-0.014,0.0,4.98,6.3,3
2023-04-14 23:18:54,LEXPLORE,7.9,-0.011,-0.0309999999999999,6.699090909090909,-0.023,0.004,6.416,-0.023,-0.005,4.98,6.3,3
2023-04-15 05:19:04,LEXPLORE,7.74,-0.035,0.014,6.8127272727272725,-0.0233636363636363,0.0183636363636363,6.478,-0.0342,0.0077999999999999,4.98,6.3,3
2023-04-15 07:19:09,LEXPLORE,7.77,-0.009,0.013,7.042727272727273,-0.02,0.0025454545454545,6.585999999999999,-0.043,-0.005,4.98,6.3,3
2023-04-15 09:19:05,LEXPLORE,7.77,-0.009,0.013,7.042727272727273,-0.02,0.0025454545454545,6.585999999999999,-0.043,-0.005,4.98,6.3,3
2023-04-15 11:18:53,LEXPLORE,7.78,-0.022,-0.006,7.0209090909090905,-0.0454545454545454,-0.0031818181818181,6.635999999999999,-0.054,-0.0017999999999999,4.98,6.3,3
2023-04-15 13:19:24,LEXPLORE,7.69,0.0469999999999999,0.0489999999999999,7.296363636363635,-0.063,-0.0102727272727272,6.706,-0.061,0.0,7.53,5.1,3
2023-04-15 15:19:16,LEXPLORE,7.69,0.0469999999999999,0.0489999999999999,7.296363636363635,-0.063,-0.0102727272727272,6.706,-0.061,0.0,7.53,5.1,3
2023-04-15 17:19:53,LEXPLORE,7.54,0.0059999999999999,-0.031,7.461818181818182,-0.0312727272727272,-0.0047272727272727,6.816,-0.067,0.0187999999999999,7.53,5.1,2
2023-04-15 19:19:11,LEXPLORE,7.6,-0.072,-0.029,7.214545454545455,-0.0651818181818181,0.0296363636363636,6.755999999999999,-0.0597999999999999,0.017,7.53,5.1,2
2023-04-15 21:19:20,LEXPLORE,7.6,-0.072,-0.029,7.214545454545455,-0.0651818181818181,0.0296363636363636,6.755999999999999,-0.0597999999999999,0.017,7.53,5.1,3
2023-04-15 23:19:46,LEXPLORE,7.6,-0.097,0.007,7.209090909090909,-0.0513636363636363,0.0243636363636363,6.812,-0.0507999999999999,0.014,7.53,5.1,2
2023-04-16 01:19:31,LEXPLORE,7.6,-0.067,0.047,7.555454545454546,-0.0557272727272727,0.0303636363636363,7.022,-0.0517999999999999,0.004,7.53,5.1,3
2023-04-16 03:18:52,LEXPLORE,7.6,-0.067,0.047,7.555454545454546,-0.0557272727272727,0.0303636363636363,7.022,-0.0517999999999999,0.004,7.53,5.1,3
2023-04-16 05:19:21,LEXPLORE,7.64,-0.018,0.023,7.641818181818182,-0.0274545454545454,0.0191818181818181,7.146,-0.068,-0.0197999999999999,7.53,5.1,2
2023-04-16 07:19:42,LEXPLORE,7.64,-0.034,-0.0019999999999999,7.587272727272727,-0.0505454545454545,0.0068181818181818,7.135999999999999,-0.0688,0.0062,7.53,5.1,3
2023-04-16 09:19:36,LEXPLORE,7.64,-0.034,-0.0019999999999999,7.587272727272727,-0.0505454545454545,0.0068181818181818,7.135999999999999,-0.0688,0.0062,7.53,5.1,3
2023-04-16 11:19:42,LEXPLORE,7.69,-0.047,-0.0159999999999999,7.449090909090909,-0.0663636363636363,0.013,7.012,-0.0425999999999999,0.0162,7.53,5.1,3
2023-04-16 13:20:06,LEXPLORE,7.8,-0.076,-0.009,7.457272727272727,-0.0623636363636363,0.0071818181818181,6.964,-0.0375999999999999,0.002,8.43,4.87,3
2023-04-16 15:19:53,LEXPLORE,7.8,-0.076,-0.009,7.457272727272727,-0.0623636363636363,0.0071818181818181,6.964,-0.0375999999999999,0.002,8.43,4.87,3
2023-04-16 17:19:18,LEXPLORE,7.94,-0.069,0.036,7.597272727272727,-0.049,0.0233636363636363,7.034,-0.0397999999999999,0.0035999999999999,8.43,4.87,2
2023-04-16 19:19:58,LEXPLORE,8.06,-0.04,0.038,7.787272727272727,-0.0156363636363636,0.0065454545454545,7.232,-0.038,-0.0027999999999999,8.43,4.87,3
2023-04-16 21:20:02,LEXPLORE,8.06,-0.04,0.038,7.787272727272727,-0.0156363636363636,0.0065454545454545,7.232,-0.038,-0.0027999999999999,8.43,4.87,2
2023-04-16 23:19:51,LEXPLORE,8.06,-0.019,0.025,7.735454545454545,-0.0384545454545454,-0.012,7.272,-0.0427999999999999,0.0004,8.43,4.87,2
2023-04-17 01:19:55,LEXPLORE,8.07,-0.031,-0.004,7.633636363636364,-0.0553636363636363,0.0,7.042,-0.0293999999999999,0.0102,8.43,4.87,2
2023-04-17 03:19:26,LEXPLORE,8.07,-0.031,-0.004,7.633636363636364,-0.0553636363636363,0.0,7.042,-0.0293999999999999,0.0102,8.43,4.87,2
2023-04-17 05:20:03,LEXPLORE,8.05,-0.055,-0.0209999999999999,7.559090909090909,-0.0463636363636363,0.0161818181818181,6.914,-0.0195999999999999,0.008,8.43,4.87,3
2023-04-17 07:19:58,LEXPLORE,8.03,-0.066,0.013,7.665454545454546,-0.025,0.0323636363636363,6.954,-0.017,0.008,8.43,4.87,3
2023-04-17 09:20:00,LEXPLORE,8.03,-0.066,0.013,7.665454545454546,-0.025,0.0323636363636363,6.954,-0.017,0.008,8.43,4.87,3
2023-04-17 11:19:54,LEXPLORE,8.15,-0.0579999999999999,0.002,7.912727272727273,-0.0079090909090908,0.0135454545454545,7.198,-0.0172,-0.001,8.43,4.87,3
2023-04-17 13:19:41,LEXPLORE,8.21,-0.1069999999999999,-0.0289999999999999,7.917272727272726,-0.0109090909090908,-9.09090909091536e-05,7.15,-0.02,0.0012,8.58,5.1,3
2023-04-17 15:19:53,LEXPLORE,8.21,-0.1069999999999999,-0.0289999999999999,7.917272727272726,-0.0109090909090908,-9.09090909091536e-05,7.15,-0.02,0.0012,8.58,5.1,3
2023-04-17 17:19:30,LEXPLORE,8.18,-0.114,-0.0079999999999999,7.607272727272726,-0.0041818181818181,0.0018181818181817,6.904,-0.003,0.006,8.58,5.1,3
2023-04-17 23:19:48,LEXPLORE,7.96,-0.1169999999999999,0.003,7.95,-0.0485454545454545,0.0486363636363636,7.009999999999999,0.0137999999999999,0.0047999999999999,8.58,5.1,3
2023-04-18 01:19:54,LEXPLORE,7.9,-0.071,-0.0059999999999999,7.9,-0.0213636363636363,0.0238181818181818,7.878,0.0094,0.0215999999999999,8.58,5.1,3
2023-04-18 03:19:54,LEXPLORE,7.9,-0.071,-0.0059999999999999,7.9,-0.0213636363636363,0.0238181818181818,7.878,0.0094,0.0215999999999999,8.58,5.1,3
2023-04-18 05:20:04,LEXPLORE,7.87,-0.0379999999999999,-0.0119999999999999,7.88,-0.0021818181818181,0.0028181818181818,7.87,0.0132,-0.0002,8.58,5.1,3
2023-04-19 13:11:58,LEXPLORE,8.55,0.0229999999999999,-0.02,8.051818181818183,0.0168181818181818,0.0092727272727272,7.483999999999998,0.0168,0.0135999999999999,7.88,5.69,3
2023-04-19 15:20:11,LEXPLORE,8.55,0.0229999999999999,-0.02,8.051818181818183,0.0168181818181818,0.0092727272727272,7.483999999999998,0.0168,0.0135999999999999,7.88,5.69,3
2023-04-19 17:20:14,LEXPLORE,8.76,0.0019999999999999,-0.0059999999999999,7.925454545454546,0.0254545454545454,0.006,7.401999999999998,0.0199999999999999,-0.0134,7.88,5.69,3
2023-04-19 19:20:12,LEXPLORE,9.02,0.0029999999999999,-0.0039999999999999,7.943636363636364,0.0254545454545454,0.0013636363636363,7.451999999999999,0.0113999999999999,-0.0082,7.88,5.69,3
2023-04-19 21:20:12,LEXPLORE,9.02,0.0029999999999999,-0.0039999999999999,7.943636363636364,0.0254545454545454,0.0013636363636363,7.451999999999999,0.0113999999999999,-0.0082,7.88,5.69,3
2023-04-19 23:20:13,LEXPLORE,8.97,-0.0069999999999999,-0.0199999999999999,7.983636363636364,0.019,-0.0072727272727272,7.563999999999998,0.0037999999999999,-0.0055999999999999,7.88,5.69,3
2023-04-20 01:20:13,LEXPLORE,8.87,-0.0039999999999999,0.0099999999999999,7.963636363636364,0.0123636363636363,-0.0068181818181818,7.047999999999999,0.0026,0.0127999999999999,7.88,5.69,3
2023-04-20 03:20:14,LEXPLORE,8.87,-0.0039999999999999,0.0099999999999999,7.963636363636364,0.0123636363636363,-0.0068181818181818,7.047999999999999,0.0026,0.0127999999999999,7.88,5.69,3
2023-04-20 05:20:13,LEXPLORE,8.48,-0.0219999999999999,-0.0149999999999999,7.953636363636364,0.0245454545454545,0.0148181818181818,6.917999999999999,0.0217999999999999,0.0031999999999999,7.88,5.69,3
2023-04-20 07:20:14,LEXPLORE,8.39,-0.0019999999999999,0.018,7.995454545454545,0.0481818181818181,0.0074545454545454,7.431999999999999,0.0347999999999999,0.0023999999999999,7.88,5.69,3
2023-04-20 09:20:16,LEXPLORE,8.39,-0.0019999999999999,0.018,7.995454545454545,0.0481818181818181,0.0074545454545454,7.431999999999999,0.0347999999999999,0.0023999999999999,7.88,5.69,3
2023-04-20 11:20:16,LEXPLORE,8.33,0.003,0.024,7.945454545454545,0.0328181818181818,-0.0121818181818181,7.465999999999999,0.0221999999999999,-0.017,7.88,5.69,3
2023-04-20 13:20:13,LEXPLORE,8.33,0.009,0.015,7.903636363636364,0.0218181818181818,-0.0118181818181818,6.964,-0.01,0.0046,7.78,5.6,2
2023-04-20 15:20:12,LEXPLORE,8.33,0.009,0.015,7.903636363636364,0.0218181818181818,-0.0118181818181818,6.964,-0.01,0.0046,7.78,5.6,3
2023-04-20 17:20:13,LEXPLORE,8.36,0.023,0.007,7.992727272727273,0.0283636363636363,0.0061818181818181,6.972,0.0032,0.017,7.78,5.6,3
2023-04-20 21:20:20,LEXPLORE,8.44,0.044,-0.004,8.068181818181818,0.0405454545454545,0.0111818181818181,7.017999999999999,0.0192,0.0105999999999999,7.78,5.6,3
2023-04-20 23:20:14,LEXPLORE,8.52,0.039,-0.009,7.8954545454545455,0.0415454545454545,0.0031818181818181,6.879999999999999,0.0237999999999999,-0.0152,7.78,5.6,2
2023-04-21 01:20:11,LEXPLORE,8.53,0.014,-0.003,7.841818181818182,0.0451818181818181,0.0018181818181818,6.774,0.0087999999999999,-0.0083999999999999,7.78,5.6,2
2023-04-21 03:20:15,LEXPLORE,8.53,0.014,-0.003,7.841818181818182,0.0451818181818181,0.0018181818181818,6.774,0.0087999999999999,-0.0083999999999999,7.78,5.6,2
2023-04-21 05:20:13,LEXPLORE,8.48,-0.0019999999999999,0.019,7.831818181818182,0.0468181818181818,-0.0001818181818181,6.782,0.007,0.0064,7.78,5.6,3
2023-04-21 07:20:12,LEXPLORE,8.38,0.015,0.017,7.845454545454546,0.0498181818181818,-0.009,7.063999999999998,0.0233999999999999,-0.0029999999999999,7.78,5.6,3
2023-04-21 09:20:11,LEXPLORE,8.38,0.015,0.017,7.845454545454546,0.0498181818181818,-0.009,7.063999999999998,0.0233999999999999,-0.0029999999999999,7.78,5.6,3
2023-04-21 11:20:14,LEXPLORE,8.44,0.057,-0.001,7.993636363636363,0.0433636363636363,-0.0098181818181818,6.911999999999999,0.0204,-0.0035999999999999,7.78,5.6,3
2023-04-21 13:20:14,LEXPLORE,8.66,0.0569999999999999,-0.003,7.793636363636364,0.0323636363636363,-0.0048181818181818,6.732,0.0197999999999999,-0.0064,7.68,5.51,3
2023-04-21 15:20:13,LEXPLORE,8.66,0.0569999999999999,-0.003,7.793636363636364,0.0323636363636363,-0.0048181818181818,6.732,0.0197999999999999,-0.0064,7.68,5.51,3
2023-04-21 17:20:10,LEXPLORE,8.89,0.0519999999999999,-0.015,7.767272727272727,0.0403636363636363,0.003,6.762,0.0225999999999999,0.0025999999999999,7.68,5.51,3
2023-04-21 19:20:13,LEXPLORE,9.0,0.023,-0.009,7.765454545454546,0.0431818181818181,0.0021818181818181,6.77,0.0213999999999999,-0.0027999999999999,7.68,5.51,2
2023-04-21 21:20:15,LEXPLORE,9.0,0.023,-0.009,7.765454545454546,0.0431818181818181,0.0021818181818181,6.77,0.0213999999999999,-0.0027999999999999,7.68,5.51,2
2023-04-21 23:20:14,LEXPLORE,8.95,0.03,0.009,7.7736363636363635,0.047,-0.0058181818181818,6.932,0.0175999999999999,-0.0085999999999999,7.68,5.51,3
2023-04-22 05:20:12,LEXPLORE,8.83,0.046,-0.004,7.683636363636364,0.0451818181818181,-0.009,6.654,0.0242,-0.0012,7.68,5.51,3
2023-04-22 07:20:12,LEXPLORE,8.8,0.041,0.001,7.635454545454546,0.0401818181818181,-0.002,6.635999999999999,0.025,-0.005,7.68,5.51,2
2023-04-22 09:20:12,LEXPLORE,8.8,0.041,0.001,7.635454545454546,0.0401818181818181,-0.002,6.635999999999999,0.025,-0.005,7.68,5.51,3
2023-04-22 11:20:15,LEXPLORE,8.81,0.034,0.0099999999999999,7.653636363636364,0.0403636363636363,0.0018181818181818,6.684,0.0225999999999999,-0.005,7.68,5.51,3
2023-04-22 13:20:14,LEXPLORE,8.88,0.049,0.009,7.673636363636364,0.0441818181818181,-0.007,6.787999999999999,0.0177999999999999,-0.0103999999999999,7.58,5.42,3
2023-04-22 15:20:13,LEXPLORE,8.88,0.049,0.009,7.673636363636364,0.0441818181818181,-0.007,6.787999999999999,0.0177999999999999,-0.0103999999999999,7.58,5.42,3
2023-04-22 17:20:14,LEXPLORE,9.08,0.054,-0.003,7.6454545454545455,0.049,-0.0068181818181818,6.757999999999999,0.0162,0.0026,7.58,5.42,3
2023-04-22 19:20:13,LEXPLORE,9.11,0.042,-0.0039999999999999,7.6036363636363635,0.0451818181818181,-0.0078181818181818,6.682,0.0242,0.006,7.58,5.42,3
2023-04-22 21:20:12,LEXPLORE,9.11,0.042,-0.0039999999999999,7.6036363636363635,0.0451818181818181,-0.0078181818181818,6.682,0.0242,0.006,7.58,5.42,3
2023-04-22 23:20:12,LEXPLORE,9.07,0.042,-0.017,7.6036363636363635,0.0301818181818181,-0.005,6.739999999999999,0.0202,-0.0004,7.58,5.42,2
2023-04-23 01:20:10,LEXPLORE,9.06,0.026,-0.0119999999999999,7.623636363636364,0.0233636363636363,0.001,6.903999999999999,0.013,-0.003,7.58,5.42,2
2023-04-23 03:20:07,LEXPLORE,9.06,0.026,-0.0119999999999999,7.623636363636364,0.0233636363636363,0.001,6.903999999999999,0.013,-0.003,7.58,5.42,2
2023-04-23 05:20:13,LEXPLORE,9.04,0.009,-0.0209999999999999,7.613636363636364,0.0323636363636363,-0.0041818181818181,6.845999999999999,0.0117999999999999,-0.0047999999999999,7.58,5.42,2
2023-04-23 07:20:14,LEXPLORE,9.0,0.006,-0.0049999999999999,7.6036363636363635,0.0401818181818181,-0.001,6.835999999999999,0.0107999999999999,-0.0017999999999999,7.58,5.42,3
2023-04-23 09:20:12,LEXPLORE,9.0,0.006,-0.0049999999999999,7.6036363636363635,0.0401818181818181,-0.001,6.835999999999999,0.0107999999999999,-0.0017999999999999,7.58,5.42,3
2023-04-23 11:20:13,LEXPLORE,9.1,0.0159999999999999,0.015,7.595454545454546,0.0301818181818181,-0.006,6.917999999999999,0.0037999999999999,-0.003,7.58,5.42,3
2023-04-23 13:20:18,LEXPLORE,9.42,0.0239999999999999,0.001,7.575454545454545,0.005,-0.014,6.965999999999999,-0.01,-0.0017999999999999,7.48,5.33,3
2023-04-23 15:20:06,LEXPLORE,9.42,0.0239999999999999,0.001,7.575454545454545,0.005,-0.014,6.965999999999999,-0.01,-0.0017999999999999,7.48,5.33,3
2023-04-23 17:18:09,LEXPLORE,9.78,0.078,0.001,7.627272727272727,0.0061818181818181,0.004,7.087999999999999,-0.0107999999999999,0.0042,7.48,5.33,3
2023-04-23 19:19:49,LEXPLORE,9.1,0.17,-0.06,7.62,0.009,0.0106363636363636,6.996,-0.01,0.007,7.48,5.33,3
2023-04-23 21:20:11,LEXPLORE,9.1,0.17,-0.06,7.62,0.009,0.0106363636363636,6.996,-0.01,0.007,7.48,5.33,3
2023-04-25 01:20:15,LEXPLORE,8.69,0.048,0.048,8.194545454545453,0.0516363636363636,0.0101818181818181,7.225999999999999,-0.006,-0.0057999999999999,7.38,5.24,2
2023-04-25 03:20:12,LEXPLORE,8.69,0.048,0.048,8.194545454545453,0.0516363636363636,0.0101818181818181,7.225999999999999,-0.006,-0.0057999999999999,7.38,5.24,2
2023-04-25 05:20:14,LEXPLORE,8.61,0.075,-0.028,8.102727272727272,0.023090909090909,-0.0387272727272727,7.404,-0.0315999999999999,-0.017,7.38,5.24,3
